;Author username;Author tag;Author avatar;Is bot;Date;Content;Mentions;Attachments;channel;sentiment_roberta;score_roberta
108;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;02/05/2022 08:04:02;punaab;cripiton#1198;;sa_askaquestion;Neutral;0.75071781873703
109;cripiton;#1198;https://cdn.discordapp.com/avatars/790950982154059786/24c5d31ce376ae38e249fefe9566a983.png;No;02/05/2022 06:49:57;Hey legends random question does anyone know the name of the smallest race in SA?;;;sa_askaquestion;Neutral;0.8849269151687622
110;fingers cross;#2700;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;02/05/2022 06:05:20;It worked.;;;sa_askaquestion;Positive;0.7208662033081055
111;Xap✨;#4803;https://cdn.discordapp.com/avatars/104656277489074176/be6a82a99e764d97e3a1e3bc78f2d67d.png;No;02/05/2022 05:17:08;I am not having any issue currently but I was having a problem last night;;;sa_askaquestion;Neutral;0.6017537713050842
112;abrahaovet;#1611;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;02/05/2022 05:17:03;Am waiting three days already hehehehe thought it would work today;Xap✨#4803;;sa_askaquestion;Positive;0.8870995044708252
113;Xap✨;#4803;https://cdn.discordapp.com/avatars/104656277489074176/be6a82a99e764d97e3a1e3bc78f2d67d.png;No;02/05/2022 05:16:26;The network is backlogged and catching up In a day or so when you are comfortable you can try to sell again.;;;sa_askaquestion;Neutral;0.8006308078765869
114;abrahaovet;#1611;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;02/05/2022 05:16:06;And I´m glad you came to help;;;sa_askaquestion;Positive;0.9703480005264282
115;Xap✨;#4803;https://cdn.discordapp.com/avatars/104656277489074176/be6a82a99e764d97e3a1e3bc78f2d67d.png;No;02/05/2022 05:15:44;In any case I am glad you were able to resolve the issue.;;;sa_askaquestion;Positive;0.8810853958129883
116;abrahaovet;#1611;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;02/05/2022 05:15:38;option was to cancel;Xap✨#4803;;sa_askaquestion;Neutral;0.5365545153617859
117;Xap✨;#4803;https://cdn.discordapp.com/avatars/104656277489074176/be6a82a99e764d97e3a1e3bc78f2d67d.png;No;02/05/2022 05:15:17;did you cancel or settle?;;;sa_askaquestion;Neutral;0.8526104092597961
118;abrahaovet;#1611;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;02/05/2022 05:14:48;It did work I could cancel the trasaction that was pending Thank you!;Xap✨#4803;;sa_askaquestion;Positive;0.802944540977478
119;Xap✨;#4803;https://cdn.discordapp.com/avatars/104656277489074176/be6a82a99e764d97e3a1e3bc78f2d67d.png;No;02/05/2022 05:12:12;goto dashboard and scroll down until you see your transaction Then click the button to settle.;;;sa_askaquestion;Neutral;0.9245287179946899
120;abrahaovet;#1611;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;02/05/2022 05:10:14;Not sure if I know how to do it but will search for;Xap✨#4803;;sa_askaquestion;Neutral;0.7123898863792419
121;Xap✨;#4803;https://cdn.discordapp.com/avatars/104656277489074176/be6a82a99e764d97e3a1e3bc78f2d67d.png;No;02/05/2022 05:09:29;You can try and use step dot finance to close the transaction.;abrahaovet#1611;;sa_askaquestion;Neutral;0.9076235294342041
122;Xap✨;#4803;https://cdn.discordapp.com/avatars/104656277489074176/be6a82a99e764d97e3a1e3bc78f2d67d.png;No;02/05/2022 05:08:30;Problem with connecting wallets was resolved many days ago You may want to hard refresh and clear your cache and try again I was able to resupply about an hour ago.;oksy#9977;;sa_askaquestion;Neutral;0.726568341255188
123;abrahaovet;#1611;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;02/05/2022 04:49:36;See two ships leave one Atlas arrive (related t the PX5 ship) but the other atlas is never comming;;https://cdn.discordapp.com/attachments/950465096377835600/970517387818442853/unknown.png;sa_askaquestion;Neutral;0.7771608829498291
124;abrahaovet;#1611;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;02/05/2022 04:46:19;Plus I sold another ship after this one and the atlas has arrived just as expected but this previous transaction says finished on solscan but yet no atlas on my account...;;;sa_askaquestion;Neutral;0.6043698787689209
125;abrahaovet;#1611;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;02/05/2022 04:44:29;Same here Just sold an Opal Jetjet at market for 7600 atlas the token never came to my inventory or my phantom wallet Who can help?;zapper#7562;;sa_askaquestion;Negative;0.7691941857337952
126;fingers cross;#2700;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;02/05/2022 04:35:37;me either;oksy#9977;;sa_askaquestion;Neutral;0.49935728311538696
127;trunghieu579;#8045;https://cdn.discordapp.com/avatars/911093385937424394/c2c9ba5f3e257ab2b8404face284649e.png;No;02/05/2022 04:06:03;hi guys when launch game ?;;;sa_askaquestion;Neutral;0.8745591044425964
128;oksy;#9977;https://cdn.discordapp.com/avatars/746538407672545311/c2dd2277e19944eeb44e16ed1c83c3ea.png;No;02/05/2022 03:39:46;Is there anyway to refuel the ships outside of the staratlas platform Im unable to see my ships in the Faction Fleet for over a day now Thanks;;https://cdn.discordapp.com/attachments/950465096377835600/970499813282029568/unknown.png;sa_askaquestion;Negative;0.6385689973831177
129;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;02/05/2022 03:33:29;All good?;zapper#7562;;sa_askaquestion;Neutral;0.5372207164764404
130;zapper;#7562;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;02/05/2022 03:12:25;Thanks really appreciate it;;;sa_askaquestion;Positive;0.9597334861755371
131;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;02/05/2022 03:08:06;Give it some time for clearing congestion Meantime you can check status on step finance;zapper#7562;;sa_askaquestion;Neutral;0.8899202346801758
132;zapper;#7562;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;02/05/2022 02:55:32;I placed an order on marketplace which cleared and was waiting on the order book Now that I’ve logged on again my order crypto missing thoughts help;;;sa_askaquestion;Neutral;0.6830539107322693
133;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;02/05/2022 02:22:17;Any luck finding it I'm guessing it posted eventually.;BurakK#3479;;sa_askaquestion;Neutral;0.7477837800979614
134;dgtaylor13;#3921;https://cdn.discordapp.com/avatars/165333959956234240/6d3b19b52d316440df071ac9a788b05c.png;No;02/05/2022 01:14:18;do i have to press claim or does someone join eventually?;;;sa_askaquestion;Neutral;0.9490594267845154
135;dgtaylor13;#3921;https://cdn.discordapp.com/avatars/165333959956234240/6d3b19b52d316440df071ac9a788b05c.png;No;02/05/2022 01:07:42;thanks;;;sa_askaquestion;Positive;0.6796332001686096
136;Barre;#2479;https://cdn.discordapp.com/avatars/206125332648951808/a_e65ea8995b333458ea5562f2616104e3.gif;No;02/05/2022 01:07:18;<#895336048517849099>;;;sa_askaquestion;Neutral;0.8104285597801208
137;dgtaylor13;#3921;https://cdn.discordapp.com/avatars/165333959956234240/6d3b19b52d316440df071ac9a788b05c.png;No;02/05/2022 01:06:50;I have a transaction issue Is there somewhere I should go to discuss this?;;;sa_askaquestion;Neutral;0.5568743348121643
138;BurakK;#3479;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/05/2022 23:54:12;When chain work is it gonna be allright Anyone knows ?;;;sa_askaquestion;Neutral;0.8263758420944214
139;BurakK;#3479;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/05/2022 23:53:12;Guys I put my ship on sale but its not in order or in my inventory it dissappered Is it normal ??;;;sa_askaquestion;Negative;0.6905882954597473
140;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;01/05/2022 23:38:27;That's a question only you can answer.. Not earning for me is worse So I try and try and try;Radwulf#3852;;sa_askaquestion;Negative;0.7343705892562866
141;Radwulf;#3852;https://cdn.discordapp.com/avatars/251095912066056192/5f24197963148742c3fb3cd96857ba81.png;No;01/05/2022 21:05:42;Is it worth to repeat again and again or better to let it cool off?;;;sa_askaquestion;Neutral;0.7430902719497681
142;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;01/05/2022 21:04:24;Keep trying...;Radwulf#3852;;sa_askaquestion;Positive;0.6775774955749512
143;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;01/05/2022 21:04:16;xD;;;sa_askaquestion;Neutral;0.4907624125480652
144;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;01/05/2022 21:04:15;but slowly almost down;;;sa_askaquestion;Neutral;0.7614499926567078
145;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;01/05/2022 21:04:10;I mean not down as yesterday;;;sa_askaquestion;Neutral;0.6821278929710388
146;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;01/05/2022 21:04:05;Solana is down guys just calm down ^^;starsnacks#6360;;sa_askaquestion;Neutral;0.6635140180587769
147;starsnacks;#6360;https://cdn.discordapp.com/avatars/306936428997115904/135dcf6815b816ff42909f7fc8ce3a24.png;No;01/05/2022 20:54:32;I placed three orders for Fuel and I kept getting errors on the transaction ain't nothing showing up in inventory and then I get one order to go through refresh and I got beaucoup Fuel from three different transactions :-?;;;sa_askaquestion;Negative;0.7619378566741943
148;Radwulf;#3852;https://cdn.discordapp.com/avatars/251095912066056192/5f24197963148742c3fb3cd96857ba81.png;No;01/05/2022 20:42:45;I cant even buy tools;starsnacks#6360;;sa_askaquestion;Negative;0.8138787150382996
149;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;01/05/2022 20:40:52;You should keep trying;;;sa_askaquestion;Positive;0.6644191145896912
150;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;01/05/2022 20:40:48;Solana is really slow after the reestar earlier...;starsnacks#6360;;sa_askaquestion;Negative;0.8634551763534546
151;starsnacks;#6360;https://cdn.discordapp.com/avatars/306936428997115904/135dcf6815b816ff42909f7fc8ce3a24.png;No;01/05/2022 20:40:26;In the fleet management panel I keep getting an error when I try to repair fleet I can resupply Food Fuel and Ammo anyone else experiencing this I experienced this both before and after the Solana outage;;https://cdn.discordapp.com/attachments/950465096377835600/970394284454981742/unknown.png;sa_askaquestion;Negative;0.7763080596923828
152;freepixel;#6497;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/05/2022 20:20:04;I will wait a while;;;sa_askaquestion;Neutral;0.7716573476791382
153;freepixel;#6497;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/05/2022 20:19:30;But when i tried again to buy ship it's waiting for open order;drgonzalezarkel#7319;;sa_askaquestion;Neutral;0.523920476436615
154;drgonzalezarkel;#7319;https://cdn.discordapp.com/avatars/809452350393286666/fa281effa90679fd92360fdfae4ca8c4.png;No;01/05/2022 20:16:48;great;freepixel#6497;;sa_askaquestion;Positive;0.6905611753463745
155;freepixel;#6497;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/05/2022 19:53:55;I got my transaction back on step.finance;drgonzalezarkel#7319;;sa_askaquestion;Neutral;0.5314581394195557
156;freepixel;#6497;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/05/2022 19:53:36;I got my transaction back on step.finance;;;sa_askaquestion;Neutral;0.5314581394195557
157;drgonzalezarkel;#7319;https://cdn.discordapp.com/avatars/809452350393286666/fa281effa90679fd92360fdfae4ca8c4.png;No;01/05/2022 19:49:35;how did you solve it?;freepixel#6497;;sa_askaquestion;Neutral;0.836919903755188
158;drgonzalezarkel;#7319;https://cdn.discordapp.com/avatars/809452350393286666/fa281effa90679fd92360fdfae4ca8c4.png;No;01/05/2022 19:48:49;https://www.youtube.com/watch?v=Iff0mKXnVRI;freepixel#6497;;sa_askaquestion;Neutral;0.7842607498168945
159;freepixel;#6497;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/05/2022 19:43:53;Thanks I solved.;drgonzalezarkel#7319;;sa_askaquestion;Positive;0.7903478741645813
160;freepixel;#6497;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/05/2022 19:32:06;Yes for me;;;sa_askaquestion;Positive;0.6091873645782471
161;Radwulf;#3852;https://cdn.discordapp.com/avatars/251095912066056192/5f24197963148742c3fb3cd96857ba81.png;No;01/05/2022 19:30:47;Is this the first time system is having this problem?;;;sa_askaquestion;Negative;0.5038513541221619
162;freepixel;#6497;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/05/2022 19:29:16;Can you send me the link pls Or keyword to search;;;sa_askaquestion;Neutral;0.8694671988487244
163;drgonzalezarkel;#7319;https://cdn.discordapp.com/avatars/809452350393286666/fa281effa90679fd92360fdfae4ca8c4.png;No;01/05/2022 19:28:32;there is a video in you tube how the complete the order;;;sa_askaquestion;Neutral;0.9250878691673279
164;drgonzalezarkel;#7319;https://cdn.discordapp.com/avatars/809452350393286666/fa281effa90679fd92360fdfae4ca8c4.png;No;01/05/2022 19:28:09;probably the order is hanging;freepixel#6497;;sa_askaquestion;Neutral;0.6699020266532898
165;freepixel;#6497;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/05/2022 19:11:01;What should i do?;;;sa_askaquestion;Neutral;0.8939301371574402
166;freepixel;#6497;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/05/2022 19:10:37;My atlas gone but i didnt get the ship;;;sa_askaquestion;Negative;0.5943012833595276
167;freepixel;#6497;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/05/2022 19:09:23;Transaction is done but the ship's still on marketplace;;;sa_askaquestion;Neutral;0.9216716289520264
168;freepixel;#6497;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/05/2022 19:08:49;Hi i bought a ship.;;;sa_askaquestion;Neutral;0.688052773475647
169;drgonzalezarkel;#7319;https://cdn.discordapp.com/avatars/809452350393286666/fa281effa90679fd92360fdfae4ca8c4.png;No;01/05/2022 19:01:48;hi does someone knows if you buy a ship does it comes with a pilot or not;;;sa_askaquestion;Neutral;0.9178115129470825
170;hamsterman666;#1635;https://cdn.discordapp.com/avatars/374934890132668418/671654c97e83531efb8d70f0c9dbbd51.png;No;01/05/2022 17:58:57;How do I get on the game;;;sa_askaquestion;Neutral;0.8757756352424622
171;Barre;#2479;https://cdn.discordapp.com/avatars/206125332648951808/a_e65ea8995b333458ea5562f2616104e3.gif;No;01/05/2022 17:37:47;if you just listed your ships you'll have to wait for someone to buy them;;;sa_askaquestion;Neutral;0.7549708485603333
172;Barre;#2479;https://cdn.discordapp.com/avatars/206125332648951808/a_e65ea8995b333458ea5562f2616104e3.gif;No;01/05/2022 17:37:28;how did you sell;;;sa_askaquestion;Neutral;0.849368691444397
173;JHKimm;#3454;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/05/2022 17:07:58;I just sold my fleet and usdc doesn't come in even though the transaction is completed What should I do?;;;sa_askaquestion;Negative;0.666739284992218
174;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;01/05/2022 15:39:09;No timer wasn’t stopped;Krigsfoniks#0649;;sa_askaquestion;Neutral;0.7547404766082764
175;yaawn;#0001;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/05/2022 14:08:56;I think this is just display error on the front end;Tallete#1772;;sa_askaquestion;Negative;0.521162748336792
176;Krigsfoniks;#0649;https://cdn.discordapp.com/avatars/409210578477776917/462ada56e87be8b2d931f93f9ccc4707.png;No;01/05/2022 13:50:49;Does anyone know with Solana being down does everything in faction fleet pause I.e R4 consumption and Atlas production Does the fleet deployed timer stop?;;;sa_askaquestion;Neutral;0.7491894960403442
177;krø;#9526;https://cdn.discordapp.com/avatars/681407658049273887/f9b5eb4951767d09bfdd26b67da0cece.png;No;01/05/2022 11:13:27;Yea Same here Solana lagging Claiming atlas also didn’t claim everything But I don’t worry about it Tomorrow is another chance for it to work again;Tallete#1772;;sa_askaquestion;Neutral;0.5225236415863037
178;demonman007;#6359;https://cdn.discordapp.com/avatars/558305216663912459/d1a39b26efef33ad3b7ee934f7721c67.png;No;01/05/2022 11:13:03;I just had the same issue and came here to ask the same question!;Tallete#1772;;sa_askaquestion;Neutral;0.5703496932983398
