;id;url;created_at;author_id;conversation_id;in_reply_to_user_id;reply_count;like_count;retweet_count;quote_count;context_annotations;raw_text;type;text;sentiment_dict;sentiment_roberta;score_roberta;date
1556;1525229648627372032;https://twitter.com/twitter/statuses/1525229648627372032;2022-05-13 21:41:00+00:00;1380173302866399235;1525229648627372032;;19;19;4;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"If you get STEPN NFT from Giveaway ! What you do move2earn or Sell ?

#Stepn #Giveaway #SolanaNFTs #MoveToEarn #NFTdrop #NFTGiveaways #SOL";recent;If you get STEPN NFT from Giveaway What you do move2earn or Sell ? #Stepn #Giveaway #SolanaNFTs #MoveToEarn #NFTdrop #NFTGiveaways #SOL;[{'label': 'Neutral', 'score': 0.8111251592636108}];Neutral;0.8111251592636108;2022-05-13
1570;1525227261514993666;https://twitter.com/twitter/statuses/1525227261514993666;2022-05-13 21:31:31+00:00;1417575795791384581;1525227261514993666;;0;8;6;0;[];STEPN Airdrop Campaign From D5 Community 1000 $GMT https://t.co/TSyvmDgnzE;recent;STEPN Airdrop Campaign From D5 Community 1000 $GMT https://t.co/TSyvmDgnzE;[{'label': 'Neutral', 'score': 0.8033625483512878}];Neutral;0.8033625483512878;2022-05-13
1684;1525258449579171840;https://twitter.com/twitter/statuses/1525258449579171840;2022-05-13 23:35:26+00:00;1514128208060329984;1525258449579171840;;3;10;0;0;[];Trainer debut today!  Was inspired to do a couple runs during my walk with the variable speeds available.  Also lvl 11 made more than my lvl 19 walkers. Though I spent about 6 levels towards luck for mb’s.  This trainer gonna be straight $GST #STEPN https://t.co/ZTteFgX7W1;recent;Trainer debut today Was inspired to do a couple runs during my walk with the variable speeds available Also lvl 11 made more than my lvl 19 walkers Though I spent about 6 levels towards luck for mb’s This trainer gonna be straight $GST #STEPN https://t.co/ZTteFgX7W1;[{'label': 'Positive', 'score': 0.9089399576187134}];Positive;0.9089399576187134;2022-05-13
1694;1525257612815609856;https://twitter.com/twitter/statuses/1525257612815609856;2022-05-13 23:32:07+00:00;1458119014278856704;1525257612815609856;;3;31;7;0;[];"STEPN DAILY - Friday 6pm PDT come join us!

Need some guests and some ppl asking questions and comments. 
Really want to open up the floor tonight!";recent;STEPN DAILY Friday 6pm PDT come join us! Need some guests and some ppl asking questions and comments Really want to open up the floor tonight!;[{'label': 'Positive', 'score': 0.7950608730316162}];Positive;0.7950608730316162;2022-05-13
1638;1525240236690776065;https://twitter.com/twitter/statuses/1525240236690776065;2022-05-13 22:23:04+00:00;1482407350354993152;1525240236690776065;;2;45;5;0;[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];"If you don’t know what exactly is the 125% technique to get higher quality Mystery boxes, here is a very instructing video from @BitcoinxDaily. Give him a follow on Twitter &amp; his YT channel, he deserves it 👍

@Stepnofficial $GMT $GST #STEPN https://t.co/7o1kf7xjZY";recent;If you don’t know what exactly is the 125 technique to get higher quality Mystery boxes here is a very instructing video from Give him a follow on Twitter &amp his YT channel he deserves it 👍 $GMT $GST #STEPN https://t.co/7o1kf7xjZY;[{'label': 'Positive', 'score': 0.9317151308059692}];Positive;0.9317151308059692;2022-05-13
1661;1525260425788538881;https://twitter.com/twitter/statuses/1525260425788538881;2022-05-13 23:43:18+00:00;1482407350354993152;1525260425788538881;;18;142;10;1;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1372588659346612225', 'name': 'Binance'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"🪙 $GST SOLANA 2.92$
🪙 $GST Binance 9.92$
Ratio 1 / 3.4 
Steep rise - Steep fall. Some people practice mountain climbing? 

@Stepnofficial $GMT $GST #STEPN https://t.co/5rRIam4uSm";recent;$GST SOLANA 2.92$ $GST Binance 9.92$ Ratio 1 3.4 Steep rise Steep fall Some people practice mountain climbing $GMT $GST #STEPN https://t.co/5rRIam4uSm;[{'label': 'Neutral', 'score': 0.8139958381652832}];Neutral;0.8139958381652832;2022-05-13
1469;1525198889623597056;https://twitter.com/twitter/statuses/1525198889623597056;2022-05-13 19:38:46+00:00;1376954378595180550;1525198889623597056;;0;8;0;4;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1481275803455262722', 'name': 'Decentraland', 'description': 'Virtual reality platform on the Ethereum blockchain'}}];"Gaming and Metaverse Tokens Bounce: Decentraland, Gala, STEPN Up 35% or More - https://t.co/PWUURt7U48

#Crypto #CryptoNews #CryptoTrends #NFT #NFTNews #NFTRelease #NFTDrop #AltCoin #AirDrop #NFTProject #NFTArtist  #NFTCommunity  #CNFT #CNFTCommunnity";recent;Gaming and Metaverse Tokens Bounce Decentraland Gala STEPN Up 35 or More https://t.co/PWUURt7U48 #Crypto #CryptoNews #CryptoTrends #NFT #NFTNews #NFTRelease #NFTDrop #AltCoin #AirDrop #NFTProject #NFTArtist #NFTCommunity #CNFT #CNFTCommunnity;[{'label': 'Neutral', 'score': 0.5208427906036377}];Neutral;0.5208427906036377;2022-05-13
1426;1525184358918889474;https://twitter.com/twitter/statuses/1525184358918889474;2022-05-13 18:41:02+00:00;1379490605043216384;1525184358918889474;;17;131;7;2;[];I’m going for a walk on STEPN to raise more funds to short $GMT https://t.co/MwYV6jCneJ;recent;I’m going for a walk on STEPN to raise more funds to short $GMT https://t.co/MwYV6jCneJ;[{'label': 'Neutral', 'score': 0.7799776196479797}];Neutral;0.7799776196479797;2022-05-13
1523;1525213193894875137;https://twitter.com/twitter/statuses/1525213193894875137;2022-05-13 20:35:37+00:00;1505624033378848770;1525213193894875137;;4;36;0;0;[];"One more time.. Those green boxes make Waldo so happy! 🚀😻
@jameswerk @yawn_rong @minimani_STEPN @StepnSPAIN @stepn_portugues @StepnEurope @Krit_STEPN @ktrainUSA_STEPN @Stepnofficial https://t.co/Bag5eXFVFw";recent;One more time. Those green boxes make Waldo so happy 🚀😻 _rong _STEPN _portugues _STEPN _STEPN https://t.co/Bag5eXFVFw;[{'label': 'Positive', 'score': 0.9863762259483337}];Positive;0.9863762259483337;2022-05-13
1513;1525214141782319110;https://twitter.com/twitter/statuses/1525214141782319110;2022-05-13 20:39:23+00:00;1238489745208082433;1525214141782319110;;13;43;36;2;[];"#Stepn activation code for one of you🔥

RT&amp;Like, only for followers. GL! https://t.co/dDxfIHzBrG";recent;"#Stepn activation code for one of you🔥 RT&amp;Like only for followers GL https://t.co/dDxfIHzBrG";[{'label': 'Positive', 'score': 0.5926879644393921}];Positive;0.5926879644393921;2022-05-13
698;1524957311403405313;https://twitter.com/twitter/statuses/1524957311403405313;2022-05-13 03:38:50+00:00;1519246540337934336;1524957311403405313;;1;13;1;0;[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];I truly wake up smiling on days @theinvestmint and I host a Twitter space❤️‍🔥 hearing stories and just chatting with the @Stepnofficial community is what makes this project so strong 👟 shoutout to @EPM_crypto @jemanddotsol @StepnVegas @bnBeth_solvax @ktrainUSA_STEPN @jameswerk;recent;I truly wake up smiling on days and I host a Twitter space❤️‍ hearing stories and just chatting with the community is what makes this project so strong shoutout to _crypto _solvax _STEPN;[{'label': 'Positive', 'score': 0.9854350090026855}];Positive;0.9854350090026855;2022-05-13
656;1524958305008750592;https://twitter.com/twitter/statuses/1524958305008750592;2022-05-13 03:42:46+00:00;1460253073792663554;1524958305008750592;;14;184;13;2;"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1037076317722763265', 'name': 'Insurance', 'description': 'Insurance'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}]";Imagine if he heard about STEPN. https://t.co/YmGiiknLs3;recent;Imagine if he heard about STEPN https://t.co/YmGiiknLs3;[{'label': 'Neutral', 'score': 0.7734764814376831}];Neutral;0.7734764814376831;2022-05-13
792;1524987431535407104;https://twitter.com/twitter/statuses/1524987431535407104;2022-05-13 05:38:31+00:00;1522077281501409280;1524987431535407104;;6;8;1;0;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1372588659346612225', 'name': 'Binance'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}];"🔥WE ARE ON TOP 12 TRENDING OF PINKSALE🔥
LFG 🚀 🚀 🚀 🚀 🚀
$MOVEN #Move2Earn #MoveToEarn #BSC #NFT #Web3  #Metaverse #fitness #STEPN $GMT $STEP https://t.co/LVAjWNbx2B";recent;🔥WE ARE ON TOP 12 TRENDING OF PINKSALE🔥 LFG 🚀 $MOVEN #Move2Earn #MoveToEarn #BSC #NFT #Web3 #Metaverse #fitness #STEPN $GMT $STEP https://t.co/LVAjWNbx2B;[{'label': 'Positive', 'score': 0.9162304997444153}];Positive;0.9162304997444153;2022-05-13
738;1524972184296230913;https://twitter.com/twitter/statuses/1524972184296230913;2022-05-13 04:37:56+00:00;1338003300961058816;1524972184296230913;;1;6;0;3;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}];#Web3 will be better. #STEPN #BSCgems #BTCUSDT #NFTs https://t.co/f0USvKDqIs;recent;#Web3 will be better #STEPN #BSCgems #BTCUSDT #NFTs https://t.co/f0USvKDqIs;[{'label': 'Positive', 'score': 0.7957528829574585}];Positive;0.7957528829574585;2022-05-13
757;1524988332022845440;https://twitter.com/twitter/statuses/1524988332022845440;2022-05-13 05:42:05+00:00;10329492;1524988332022845440;;7;28;1;0;[{'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1481275803455262722', 'name': 'Decentraland', 'description': 'Virtual reality platform on the Ethereum blockchain'}}];$GALA +70%, $GMT (STEPN) +68%, $MKR (Maker) +66%, $APE (ApeCoin) +63%, $MANA (Decentraland) +50%;recent;$GALA +70% $GMT (STEPN +68% $MKR (Maker +66% $APE (ApeCoin +63% $MANA (Decentraland +50%;[{'label': 'Neutral', 'score': 0.7742167115211487}];Neutral;0.7742167115211487;2022-05-13
