;id;url;created_at;author_id;conversation_id;in_reply_to_user_id;reply_count;like_count;retweet_count;quote_count;context_annotations;raw_text;text;sentiment_dict;sentiment_roberta;score_roberta;date
1333;1523795198488104961;https://twitter.com/twitter/statuses/1523795198488104961;2022-05-09 22:41:00+00:00;1397693042807558145;1523795198488104961;;1;4;0;0;[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1517623051860414465', 'name': 'World Environment Day'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}];#MoveToEarn #StepN #Move2Earn #NFT #m2e #GMT #RideToEarn #GST #Ride2Earn #PlayToEarn #GoRide #P2E $RIDE @GoRideBSC #CryptoTrading https://t.co/rUji3g4TGh;#MoveToEarn #StepN #Move2Earn #NFT #m2e #GMT #RideToEarn #GST #Ride2Earn #PlayToEarn #GoRide #P2E $RIDE #CryptoTrading https://t.co/rUji3g4TGh;[{'label': 'Positive', 'score': 0.5102899074554443}];Positive;0.5102899074554443;2022-05-09
1302;1523796979247362048;https://twitter.com/twitter/statuses/1523796979247362048;2022-05-09 22:48:05+00:00;907549410195800066;1523796979247362048;;2;8;1;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"I know the market is imploding and all that, but we're still STEPN, right guys?

Follow and DM me for an acivation code. (Only got 1 rn but will give the next one(s) away to a few that DM)

$GST $GMT #Solana";I know the market is imploding and all that but we're still STEPN right guys? Follow and DM me for an acivation code (Only got 1 rn but will give the next one(s away to a few that DM) $GST $GMT #Solana;[{'label': 'Neutral', 'score': 0.6651057004928589}];Neutral;0.6651057004928589;2022-05-09
262;1523716882750406656;https://twitter.com/twitter/statuses/1523716882750406656;2022-05-09 17:29:48+00:00;17715312;1523716882750406656;;0;10;1;0;[];STEPN shoe minting mechanics have changed they're now dynamic based on $GST price https://t.co/sbqMSulxvN;STEPN shoe minting mechanics have changed they're now dynamic based on $GST price https://t.co/sbqMSulxvN;[{'label': 'Neutral', 'score': 0.8586618900299072}];Neutral;0.8586618900299072;2022-05-09
256;1523717242470690817;https://twitter.com/twitter/statuses/1523717242470690817;2022-05-09 17:31:14+00:00;16025168;1523717242470690817;1.4390682750406533e+18;8;4;0;0;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}];"@Stepnofficial  Am struggling to get an Activation Code.
Is there anyway to get it ?
All codes on your discord, get used in like 1 second.
Anyway I can get an activation code?
#NFTGame #NFTs #STEPN";Am struggling to get an Activation Code. Is there anyway to get it ? All codes on your discord get used in like 1 second. Anyway I can get an activation code? #NFTGame #NFTs #STEPN;[{'label': 'Negative', 'score': 0.6433250904083252}];Negative;0.6433250904083252;2022-05-09
251;1523717533513424896;https://twitter.com/twitter/statuses/1523717533513424896;2022-05-09 17:32:23+00:00;1463252155448631315;1523717533513424896;;0;7;0;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}];"Please watch my new video💕💕
https://t.co/ETr25yhfyT
.
#altcoins #usdtry #NFTCommmunity #NFTProject #NFTWorlds #NFTdrops #Metaverse #Metamask #MetaverseNFT #STEPN";Please watch my new video💕💕 https://t.co/ETr25yhfyT . #altcoins #usdtry #NFTCommmunity #NFTProject #NFTWorlds #NFTdrops #Metaverse #Metamask #MetaverseNFT #STEPN;[{'label': 'Positive', 'score': 0.867822527885437}];Positive;0.867822527885437;2022-05-09
270;1523716500346998786;https://twitter.com/twitter/statuses/1523716500346998786;2022-05-09 17:28:17+00:00;1301236938549100544;1523716500346998786;;0;4;0;0;[];Free STEPN code 🔥 stay aware;Free STEPN code stay aware;[{'label': 'Positive', 'score': 0.6155896186828613}];Positive;0.6155896186828613;2022-05-09
248;1523712000391790594;https://twitter.com/twitter/statuses/1523712000391790594;2022-05-09 17:10:24+00:00;214171534;1523712000391790594;;0;7;0;2;[];7th run with @Stepnofficial #STEPN This is my first run at level 9 and 4 energy. Earned 17.36 #GST if you subtract the repair costs. #MoveToEarn #NFTCommunity https://t.co/Ff6AchU12j;7th run with #STEPN This is my first run at level 9 and 4 energy Earned 17.36 #GST if you subtract the repair costs #MoveToEarn #NFTCommunity https://t.co/Ff6AchU12j;[{'label': 'Neutral', 'score': 0.5845338702201843}];Neutral;0.5845338702201843;2022-05-09
245;1523712115088887812;https://twitter.com/twitter/statuses/1523712115088887812;2022-05-09 17:10:52+00:00;1425454056206700546;1523712115088887812;;0;4;1;1;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1372588659346612225', 'name': 'Binance'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}];"Who can send me one #stepn nft shoe or shoebox?

I would much appreciate it 🙏❤️

#Stepn #nft #giveaway #stepnofficial #stepnunofficial #eth #bsc #sol 

my solana address:
7BqC5fkAmGfbh2ziP8wdvT6KbYTJp5oU4pJQXdVdEeh1

my bsc address:
0x1348a05afc2ce7014a8ab752ed3df5551bbeb03a";Who can send me one #stepn nft shoe or shoebox? I would much appreciate it 🙏❤️ #Stepn #nft #giveaway #stepnofficial #stepnunofficial #eth #bsc #sol my solana address: 7BqC5fkAmGfbh2ziP8wdvT6KbYTJp5oU4pJQXdVdEeh1 my bsc address: 0x1348a05afc2ce7014a8ab752ed3df5551bbeb03a;[{'label': 'Positive', 'score': 0.944769561290741}];Positive;0.944769561290741;2022-05-09
209;1523713734539055105;https://twitter.com/twitter/statuses/1523713734539055105;2022-05-09 17:17:18+00:00;923587081326047232;1523713734539055105;;0;16;1;0;[];At least I sold my stepn shoes at the top for a 4 SOL gain https://t.co/PzvXiCm6f4;At least I sold my stepn shoes at the top for a 4 SOL gain https://t.co/PzvXiCm6f4;[{'label': 'Neutral', 'score': 0.610253095626831}];Neutral;0.610253095626831;2022-05-09
240;1523712305011118080;https://twitter.com/twitter/statuses/1523712305011118080;2022-05-09 17:11:37+00:00;1518525757537984514;1523712305011118080;;4;5;2;0;[];"You’re missing out on sneaker drip, but thanks to your friend, not for much longer. Use their code TEQNBW on your first step toward building your sneaker collection. Get the app here
 #STEPN #MoveToEarn #NFTs #NFTGiveaways #NFTGiveaway
#Aglet @AgletApp
https://t.co/stTNy4l16h";You’re missing out on sneaker drip but thanks to your friend not for much longer Use their code TEQNBW on your first step toward building your sneaker collection Get the app here #STEPN #MoveToEarn #NFTs #NFTGiveaways #NFTGiveaway #Aglet https://t.co/stTNy4l16h;[{'label': 'Positive', 'score': 0.8245887160301208}];Positive;0.8245887160301208;2022-05-09
231;1523712762060230656;https://twitter.com/twitter/statuses/1523712762060230656;2022-05-09 17:13:26+00:00;1229377512284680194;1523510929614270464;1.4390682750406533e+18;0;5;1;0;[];"@Stepnofficial I love STEPN
@IR_925 
@sikibu_murasak 
@phsw_e";I love STEPN _925 _murasak _e;[{'label': 'Positive', 'score': 0.9362261891365051}];Positive;0.9362261891365051;2022-05-09
198;1523708603634397184;https://twitter.com/twitter/statuses/1523708603634397184;2022-05-09 16:56:54+00:00;1400930710479728640;1523706448936538112;1.4390682750406533e+18;19;6;0;0;[];@Stepnofficial Does anyone have a activation code for stepn?;Does anyone have a activation code for stepn?;[{'label': 'Neutral', 'score': 0.9233074188232422}];Neutral;0.9233074188232422;2022-05-09
386;1523723588762992640;https://twitter.com/twitter/statuses/1523723588762992640;2022-05-09 17:56:27+00:00;1523603208211509248;1523706448936538112;1.4390682750406533e+18;0;7;3;0;[];@Stepnofficial There is no fall with Stepn. Always up!;There is no fall with Stepn Always up!;[{'label': 'Positive', 'score': 0.877234935760498}];Positive;0.877234935760498;2022-05-09
383;1523723667644973056;https://twitter.com/twitter/statuses/1523723667644973056;2022-05-09 17:56:46+00:00;1358870873520939009;1523723667644973056;;1;6;5;0;[];"Just got my very first #STEPN Activation Code. 

So let's give it away to #thecryptoplanet community💚💵

👟 Like 
👟 Retweet
👟 Follow me 👉 @siligatone 

Winner in 24h 🎉🚀

#stepnactivation #STEPNcode #STEPN初心者 #stepnactivationcode";Just got my very first #STEPN Activation Code So let's give it away to #thecryptoplanet community💚💵 Like Retweet Follow me Winner in 24h 🎉🚀 #stepnactivation #STEPNcode #STEPN初心 #stepnactivationcode;[{'label': 'Positive', 'score': 0.9254893660545349}];Positive;0.9254893660545349;2022-05-09
373;1523724353736642562;https://twitter.com/twitter/statuses/1523724353736642562;2022-05-09 17:59:30+00:00;1477677892360306688;1523706448936538112;1.449859832538882e+18;7;5;0;0;[];@cngzyuruk @Stepnofficial same with me too. my sneaker suddenly disappear in morning. and no one care .  i think this scam project. if not why no feed back at all from stepn ? that is 1500 usd;same with me too my sneaker suddenly disappear in morning and no one care i think this scam project if not why no feed back at all from stepn that is 1500 usd;[{'label': 'Negative', 'score': 0.9348688125610352}];Negative;0.9348688125610352;2022-05-09
315;1523721105843785730;https://twitter.com/twitter/statuses/1523721105843785730;2022-05-09 17:46:35+00:00;1394353639288975369;1523721105843785730;;0;4;1;0;[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];Amazing project #MoveToEarn #StepN #Move2Earn #NFT #m2e #GMT  #GST #Ride2Earn #GoRide #P2E #GoRideBSC #HODL @MeteTerkoz @jamiryo25108127 @mertcancakirogl dont miss that guys https://t.co/2grEUocCZ2;Amazing project #MoveToEarn #StepN #Move2Earn #NFT #m2e #GMT #GST #Ride2Earn #GoRide #P2E #GoRideBSC #HODL dont miss that guys https://t.co/2grEUocCZ2;[{'label': 'Positive', 'score': 0.972846269607544}];Positive;0.972846269607544;2022-05-09
309;1523721272990920704;https://twitter.com/twitter/statuses/1523721272990920704;2022-05-09 17:47:15+00:00;1282128548434714625;1523721272990920704;;0;5;1;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];Crypto twitter falling apart, solana at this price make my fav Jpegs almost 50% discount. Meanwhile my neighbours keep asking me why i leave the house every two hours to go around the block and come back.. They dont know about #STEPN #solanasummer or not ill def be in shape 😂😅;Crypto twitter falling apart solana at this price make my fav Jpegs almost 50 discount Meanwhile my neighbours keep asking me why i leave the house every two hours to go around the block and come back. They dont know about #STEPN #solanasummer or not ill def be in shape 😂😅;[{'label': 'Negative', 'score': 0.5405052304267883}];Negative;0.5405052304267883;2022-05-09
298;1523715418455625730;https://twitter.com/twitter/statuses/1523715418455625730;2022-05-09 17:23:59+00:00;1499901890821337090;1523715418455625730;;5;5;0;0;[];Any gods need a stepn code #degods #stepn;Any gods need a stepn code #degods #stepn;[{'label': 'Neutral', 'score': 0.8061820268630981}];Neutral;0.8061820268630981;2022-05-09
334;1523720240160337921;https://twitter.com/twitter/statuses/1523720240160337921;2022-05-09 17:43:09+00:00;1275936595862929408;1523720240160337921;;1;17;0;1;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}];"Even in a 🐻market, we are 🆗 
DCF is more than 👌  #WAGBO 

@degencoinflip FAM has done it again 🤌🙏

#Solana #NFTs #NFTGiveaway #NFTGiveaways #NFTartists #NFT #NFTartist #cryptotrading #cryptocurrency #SolanaNFT #NFTCollection #nftcollectors #BTC #ETH #STEPN https://t.co/cRyhaCZVfn";Even in a 🐻market we are DCF is more than #WAGBO FAM has done it again 🤌🙏 #Solana #NFTs #NFTGiveaway #NFTGiveaways #NFTartists #NFT #NFTartist #cryptotrading #cryptocurrency #SolanaNFT #NFTCollection #nftcollectors #BTC #ETH #STEPN https://t.co/cRyhaCZVfn;[{'label': 'Positive', 'score': 0.9459071159362793}];Positive;0.9459071159362793;2022-05-09
